自助重复号,效应名称,Y浓度变化,收敛,拟合警告
70,孕周由12周增至24周,0.0407901623032,1,The MLE may be on the boundary of the parameter space.
70,妇间平均BMI增加1单位,-0.00217033021881,1,The MLE may be on the boundary of the parameter space.
70,同一孕妇BMI相对本人均值增加1单位,-0.00394367877592,1,The MLE may be on the boundary of the parameter space.
71,孕周由12周增至20周,0.014188211641,1,The MLE may be on the boundary of the parameter space.
71,孕周由12周增至24周,0.0393466377792,1,The MLE may be on the boundary of the parameter space.
71,妇间平均BMI增加1单位,-0.000920006987862,1,The MLE may be on the boundary of the parameter space.
71,同一孕妇BMI相对本人均值增加1单位,-0.00236394544648,1,The MLE may be on the boundary of the parameter space.
72,孕周由12周增至20周,0.00806431483062,1,The MLE may be on the boundary of the parameter space.
72,孕周由12周增至24周,0.0350789235828,1,The MLE may be on the boundary of the parameter space.
72,妇间平均BMI增加1单位,-0.00249108261266,1,The MLE may be on the boundary of the parameter space.
72,同一孕妇BMI相对本人均值增加1单位,-0.00121531436722,1,The MLE may be on the boundary of the parameter space.
73,孕周由12周增至20周,0.00832409147586,1,The MLE may be on the boundary of the parameter space.
73,孕周由12周增至24周,0.0370220984429,1,The MLE may be on the boundary of the parameter space.
73,妇间平均BMI增加1单位,-0.00205045286093,1,The MLE may be on the boundary of the parameter space.
73,同一孕妇BMI相对本人均值增加1单位,-0.00181668537968,1,The MLE may be on the boundary of the parameter space.
74,孕周由12周增至20周,0.0116034429877,1,The MLE may be on the boundary of the parameter space.
74,孕周由12周增至24周,0.0414259620267,1,The MLE may be on the boundary of the parameter space.
74,妇间平均BMI增加1单位,-0.00152064743579,1,The MLE may be on the boundary of the parameter space.
74,同一孕妇BMI相对本人均值增加1单位,-0.0026005676279,1,The MLE may be on the boundary of the parameter space.
75,孕周由12周增至20周,0.016346662376,1,The MLE may be on the boundary of the parameter space.
75,孕周由12周增至24周,0.0440249569522,1,The MLE may be on the boundary of the parameter space.
75,妇间平均BMI增加1单位,-0.00076285771716,1,The MLE may be on the boundary of the parameter space.
75,同一孕妇BMI相对本人均值增加1单位,-0.00326663611342,1,The MLE may be on the boundary of the parameter space.
76,孕周由12周增至20周,0.0163445002936,1,The MLE may be on the boundary of the parameter space.
76,孕周由12周增至24周,0.0422482925817,1,The MLE may be on the boundary of the parameter space.
76,妇间平均BMI增加1单位,-0.000630276201756,1,The MLE may be on the boundary of the parameter space.
76,同一孕妇BMI相对本人均值增加1单位,-0.000796153379964,1,The MLE may be on the boundary of the parameter space.
77,孕周由12周增至20周,0.0134446802985,1,The MLE may be on the boundary of the parameter space.
77,孕周由12周增至24周,0.0376170267414,1,The MLE may be on the boundary of the parameter space.
77,妇间平均BMI增加1单位,-0.00163663506003,1,The MLE may be on the boundary of the parameter space.
77,同一孕妇BMI相对本人均值增加1单位,-0.000673843271454,1,The MLE may be on the boundary of the parameter space.
78,孕周由12周增至20周,0.00850437333549,1,The MLE may be on the boundary of the parameter space.
78,孕周由12周增至24周,0.038067769223,1,The MLE may be on the boundary of the parameter space.
78,妇间平均BMI增加1单位,-0.00185013835086,1,The MLE may be on the boundary of the parameter space.
78,同一孕妇BMI相对本人均值增加1单位,-0.00172962657248,1,The MLE may be on the boundary of the parameter space.
79,孕周由12周增至20周,0.012182153893,1,The MLE may be on the boundary of the parameter space.
79,孕周由12周增至24周,0.0401256929685,1,The MLE may be on the boundary of the parameter space.
79,妇间平均BMI增加1单位,-0.00156347724477,1,The MLE may be on the boundary of the parameter space.
79,同一孕妇BMI相对本人均值增加1单位,-0.00171601255611,1,The MLE may be on the boundary of the parameter space.
80,孕周由12周增至20周,0.0168067585011,1,The MLE may be on the boundary of the parameter space.
80,孕周由12周增至24周,0.0452389798089,1,The MLE may be on the boundary of the parameter space.
80,妇间平均BMI增加1单位,-0.00119909997517,1,The MLE may be on the boundary of the parameter space.
80,同一孕妇BMI相对本人均值增加1单位,-0.000322909956264,1,The MLE may be on the boundary of the parameter space.
81,孕周由12周增至20周,0.0147841154322,1,The MLE may be on the boundary of the parameter space.
81,孕周由12周增至24周,0.0479665906511,1,The MLE may be on the boundary of the parameter space.
81,妇间平均BMI增加1单位,-0.000447331030515,1,The MLE may be on the boundary of the parameter space.
81,同一孕妇BMI相对本人均值增加1单位,-0.00289764269835,1,The MLE may be on the boundary of the parameter space.
82,孕周由12周增至20周,0.0139669333552,1,The MLE may be on the boundary of the parameter space.
82,孕周由12周增至24周,0.0384785041776,1,The MLE may be on the boundary of the parameter space.
82,妇间平均BMI增加1单位,-0.0014180273581,1,The MLE may be on the boundary of the parameter space.
82,同一孕妇BMI相对本人均值增加1单位,-0.000644457996445,1,The MLE may be on the boundary of the parameter space.
83,孕周由12周增至20周,0.00764936403067,1,The MLE may be on the boundary of the parameter space.
83,孕周由12周增至24周,0.0353108812573,1,The MLE may be on the boundary of the parameter space.
83,妇间平均BMI增加1单位,-0.00175540972551,1,The MLE may be on the boundary of the parameter space.
83,同一孕妇BMI相对本人均值增加1单位,-0.00102467545714,1,The MLE may be on the boundary of the parameter space.
84,孕周由12周增至20周,0.0108425349358,1,The MLE may be on the boundary of the parameter space.
84,孕周由12周增至24周,0.0435744127808,1,The MLE may be on the boundary of the parameter space.
84,妇间平均BMI增加1单位,-0.00220032079668,1,The MLE may be on the boundary of the parameter space.
84,同一孕妇BMI相对本人均值增加1单位,-0.0018619132154,1,The MLE may be on the boundary of the parameter space.
85,孕周由12周增至20周,0.0136695145996,1,The MLE may be on the boundary of the parameter space.
85,孕周由12周增至24周,0.0357501603608,1,The MLE may be on the boundary of the parameter space.
85,妇间平均BMI增加1单位,-0.00241742544601,1,The MLE may be on the boundary of the parameter space.
85,同一孕妇BMI相对本人均值增加1单位,-0.0023090391278,1,The MLE may be on the boundary of the parameter space.
86,孕周由12周增至20周,0.0133812607966,1,The MLE may be on the boundary of the parameter space.
86,孕周由12周增至24周,0.0431886421557,1,The MLE may be on the boundary of the parameter space.
86,妇间平均BMI增加1单位,-0.00231517561223,1,The MLE may be on the boundary of the parameter space.
86,同一孕妇BMI相对本人均值增加1单位,-0.0028305252927,1,The MLE may be on the boundary of the parameter space.
87,孕周由12周增至20周,0.0192999533534,1,The MLE may be on the boundary of the parameter space.
87,孕周由12周增至24周,0.0446593969891,1,The MLE may be on the boundary of the parameter space.
87,妇间平均BMI增加1单位,-0.00150221007068,1,The MLE may be on the boundary of the parameter space.
87,同一孕妇BMI相对本人均值增加1单位,-0.00195297771065,1,The MLE may be on the boundary of the parameter space.
88,孕周由12周增至20周,0.0106011913959,1,The MLE may be on the boundary of the parameter space. | lbfgs失败:LinAlgError:Singular matrix
88,孕周由12周增至24周,0.0408517929258,1,The MLE may be on the boundary of the parameter space. | lbfgs失败:LinAlgError:Singular matrix
88,妇间平均BMI增加1单位,0.000294962711878,1,The MLE may be on the boundary of the parameter space. | lbfgs失败:LinAlgError:Singular matrix
88,同一孕妇BMI相对本人均值增加1单位,-0.000607617613443,1,The MLE may be on the boundary of the parameter space. | lbfgs失败:LinAlgError:Singular matrix
89,孕周由12周增至20周,0.0120699306938,1,The MLE may be on the boundary of the parameter space.
89,孕周由12周增至24周,0.0427909591255,1,The MLE may be on the boundary of the parameter space.
89,妇间平均BMI增加1单位,-0.00138010198591,1,The MLE may be on the boundary of the parameter space.
89,同一孕妇BMI相对本人均值增加1单位,-0.00313507400903,1,The MLE may be on the boundary of the parameter space.
90,孕周由12周增至20周,0.0129666240396,1,The MLE may be on the boundary of the parameter space.
90,孕周由12周增至24周,0.0413033865981,1,The MLE may be on the boundary of the parameter space.
90,妇间平均BMI增加1单位,-0.00213361506183,1,The MLE may be on the boundary of the parameter space.
90,同一孕妇BMI相对本人均值增加1单位,-0.00353291983225,1,The MLE may be on the boundary of the parameter space.
91,孕周由12周增至20周,0.0110721260391,1,The MLE may be on the boundary of the parameter space.
91,孕周由12周增至24周,0.0374996176876,1,The MLE may be on the boundary of the parameter space.
91,妇间平均BMI增加1单位,-0.0023904756483,1,The MLE may be on the boundary of the parameter space.
91,同一孕妇BMI相对本人均值增加1单位,-0.00185256449697,1,The MLE may be on the boundary of the parameter space.
92,孕周由12周增至20周,0.011953168128,1,The MLE may be on the boundary of the parameter space.
92,孕周由12周增至24周,0.0374469584504,1,The MLE may be on the boundary of the parameter space.
92,妇间平均BMI增加1单位,-0.00143698651514,1,The MLE may be on the boundary of the parameter space.
92,同一孕妇BMI相对本人均值增加1单位,-0.00134179810878,1,The MLE may be on the boundary of the parameter space.
93,孕周由12周增至20周,0.0157523348617,1,The MLE may be on the boundary of the parameter space.
93,孕周由12周增至24周,0.0493887779348,1,The MLE may be on the boundary of the parameter space.
93,妇间平均BMI增加1单位,-0.00187431403558,1,The MLE may be on the boundary of the parameter space.
93,同一孕妇BMI相对本人均值增加1单位,-0.00123319274541,1,The MLE may be on the boundary of the parameter space.
94,孕周由12周增至20周,0.0102792657753,1,The MLE may be on the boundary of the parameter space.
94,孕周由12周增至24周,0.0376154225495,1,The MLE may be on the boundary of the parameter space.
94,妇间平均BMI增加1单位,-0.00266481903747,1,The MLE may be on the boundary of the parameter space.
94,同一孕妇BMI相对本人均值增加1单位,-0.000543904624259,1,The MLE may be on the boundary of the parameter space.
95,孕周由12周增至20周,0.0114791794382,1,The MLE may be on the boundary of the parameter space. | lbfgs失败:LinAlgError:Singular matrix
95,孕周由12周增至24周,0.0416222544295,1,The MLE may be on the boundary of the parameter space. | lbfgs失败:LinAlgError:Singular matrix
95,妇间平均BMI增加1单位,-0.000619118115342,1,The MLE may be on the boundary of the parameter space. | lbfgs失败:LinAlgError:Singular matrix
95,同一孕妇BMI相对本人均值增加1单位,-0.00153302980935,1,The MLE may be on the boundary of the parameter space. | lbfgs失败:LinAlgError:Singular matrix
96,孕周由12周增至20周,0.0117783606146,1,The MLE may be on the boundary of the parameter space.
96,孕周由12周增至24周,0.0379239381353,1,The MLE may be on the boundary of the parameter space.
96,妇间平均BMI增加1单位,-0.00147588431859,1,The MLE may be on the boundary of the parameter space.
96,同一孕妇BMI相对本人均值增加1单位,-0.00333213966894,1,The MLE may be on the boundary of the parameter space.
97,孕周由12周增至20周,0.0143531174725,1,The MLE may be on the boundary of the parameter space.
97,孕周由12周增至24周,0.0421461665194,1,The MLE may be on the boundary of the parameter space.
97,妇间平均BMI增加1单位,-0.00203596424373,1,The MLE may be on the boundary of the parameter space.
97,同一孕妇BMI相对本人均值增加1单位,-0.00174861509135,1,The MLE may be on the boundary of the parameter space.
98,孕周由12周增至20周,0.00977658638106,1,The MLE may be on the boundary of the parameter space.
98,孕周由12周增至24周,0.0376765544535,1,The MLE may be on the boundary of the parameter space.
98,妇间平均BMI增加1单位,-0.00188620324664,1,The MLE may be on the boundary of the parameter space.
98,同一孕妇BMI相对本人均值增加1单位,-0.00338833723051,1,The MLE may be on the boundary of the parameter space.
99,孕周由12周增至20周,0.0130866499476,1,The MLE may be on the boundary of the parameter space. | lbfgs失败:LinAlgError:Singular matrix
99,孕周由12周增至24周,0.0421576784372,1,The MLE may be on the boundary of the parameter space. | lbfgs失败:LinAlgError:Singular matrix
99,妇间平均BMI增加1单位,-0.000318636704217,1,The MLE may be on the boundary of the parameter space. | lbfgs失败:LinAlgError:Singular matrix
99,同一孕妇BMI相对本人均值增加1单位,-0.000255672442132,1,The MLE may be on the boundary of the parameter space. | lbfgs失败:LinAlgError:Singular matrix
100,孕周由12周增至20周,0.0134170352978,1,The MLE may be on the boundary of the parameter space.
100,孕周由12周增至24周,0.0411867294302,1,The MLE may be on the boundary of the parameter space.
100,妇间平均BMI增加1单位,-0.00250332651905,1,The MLE may be on the boundary of the parameter space.
100,同一孕妇BMI相对本人均值增加1单位,-0.00397013533398,1,The MLE may be on the boundary of the parameter space.
101,孕周由12周增至20周,0.0139612770993,1,The MLE may be on the boundary of the parameter space.
101,孕周由12周增至24周,0.0428877971845,1,The MLE may be on the boundary of the parameter space.
101,妇间平均BMI增加1单位,-0.000880786056289,1,The MLE may be on the boundary of the parameter space.
101,同一孕妇BMI相对本人均值增加1单位,-0.00157115733424,1,The MLE may be on the boundary of the parameter space.
102,孕周由12周增至20周,0.00977645105944,1,The MLE may be on the boundary of the parameter space.
102,孕周由12周增至24周,0.039157605295,1,The MLE may be on the boundary of the parameter space.
102,妇间平均BMI增加1单位,-0.00143157364001,1,The MLE may be on the boundary of the parameter space.
102,同一孕妇BMI相对本人均值增加1单位,-0.000825423207027,1,The MLE may be on the boundary of the parameter space.
103,孕周由12周增至20周,0.0168781777417,1,The MLE may be on the boundary of the parameter space.
103,孕周由12周增至24周,0.0389125770242,1,The MLE may be on the boundary of the parameter space.
103,妇间平均BMI增加1单位,-0.00195475633135,1,The MLE may be on the boundary of the parameter space.
103,同一孕妇BMI相对本人均值增加1单位,-0.00664771703038,1,The MLE may be on the boundary of the parameter space.
104,孕周由12周增至20周,0.015929071523,1,The MLE may be on the boundary of the parameter space.
104,孕周由12周增至24周,0.0438515261384,1,The MLE may be on the boundary of the parameter space.
104,妇间平均BMI增加1单位,-0.00211569969964,1,The MLE may be on the boundary of the parameter space.
104,同一孕妇BMI相对本人均值增加1单位,-0.00515794379503,1,The MLE may be on the boundary of the parameter space.
105,孕周由12周增至20周,0.0138977762841,1,The MLE may be on the boundary of the parameter space.
105,孕周由12周增至24周,0.0415438286765,1,The MLE may be on the boundary of the parameter space.
105,妇间平均BMI增加1单位,-0.00105812919964,1,The MLE may be on the boundary of the parameter space.
105,同一孕妇BMI相对本人均值增加1单位,-0.0035773239542,1,The MLE may be on the boundary of the parameter space.
106,孕周由12周增至20周,0.0104679552297,1,The MLE may be on the boundary of the parameter space.
106,孕周由12周增至24周,0.0332440335907,1,The MLE may be on the boundary of the parameter space.
106,妇间平均BMI增加1单位,-0.00174722303824,1,The MLE may be on the boundary of the parameter space.
106,同一孕妇BMI相对本人均值增加1单位,-0.00258243757758,1,The MLE may be on the boundary of the parameter space.
107,孕周由12周增至20周,0.0124260715245,1,The MLE may be on the boundary of the parameter space.
107,孕周由12周增至24周,0.0410512273991,1,The MLE may be on the boundary of the parameter space.
107,妇间平均BMI增加1单位,-9.1208923234e-05,1,The MLE may be on the boundary of the parameter space.
107,同一孕妇BMI相对本人均值增加1单位,-0.000406345307649,1,The MLE may be on the boundary of the parameter space.
108,孕周由12周增至20周,0.010663509439,1,The MLE may be on the boundary of the parameter space.
108,孕周由12周增至24周,0.0364581818706,1,The MLE may be on the boundary of the parameter space.
108,妇间平均BMI增加1单位,-0.00251800870514,1,The MLE may be on the boundary of the parameter space.
108,同一孕妇BMI相对本人均值增加1单位,-0.00146442011868,1,The MLE may be on the boundary of the parameter space.
109,孕周由12周增至20周,0.010818712975,1,The MLE may be on the boundary of the parameter space.
109,孕周由12周增至24周,0.0442366865132,1,The MLE may be on the boundary of the parameter space.
109,妇间平均BMI增加1单位,-0.000783292107012,1,The MLE may be on the boundary of the parameter space.
109,同一孕妇BMI相对本人均值增加1单位,-0.00332460284245,1,The MLE may be on the boundary of the parameter space.
110,孕周由12周增至20周,0.00661248158184,1,The MLE may be on the boundary of the parameter space.
110,孕周由12周增至24周,0.0363957314386,1,The MLE may be on the boundary of the parameter space.
110,妇间平均BMI增加1单位,-0.00198476310829,1,The MLE may be on the boundary of the parameter space.
110,同一孕妇BMI相对本人均值增加1单位,-0.00124854846876,1,The MLE may be on the boundary of the parameter space.
111,孕周由12周增至20周,0.0117986333891,1,The MLE may be on the boundary of the parameter space. | lbfgs失败:LinAlgError:Singular matrix
111,孕周由12周增至24周,0.0386194126201,1,The MLE may be on the boundary of the parameter space. | lbfgs失败:LinAlgError:Singular matrix
111,妇间平均BMI增加1单位,-0.00171557361647,1,The MLE may be on the boundary of the parameter space. | lbfgs失败:LinAlgError:Singular matrix
111,同一孕妇BMI相对本人均值增加1单位,-0.0025004269922,1,The MLE may be on the boundary of the parameter space. | lbfgs失败:LinAlgError:Singular matrix
112,孕周由12周增至20周,0.01400404022,1,The MLE may be on the boundary of the parameter space. | lbfgs失败:LinAlgError:Singular matrix
112,孕周由12周增至24周,0.0433701637959,1,The MLE may be on the boundary of the parameter space. | lbfgs失败:LinAlgError:Singular matrix
112,妇间平均BMI增加1单位,-0.00123062558365,1,The MLE may be on the boundary of the parameter space. | lbfgs失败:LinAlgError:Singular matrix
112,同一孕妇BMI相对本人均值增加1单位,-0.00200239830088,1,The MLE may be on the boundary of the parameter space. | lbfgs失败:LinAlgError:Singular matrix
113,孕周由12周增至20周,0.0122460118886,1,The MLE may be on the boundary of the parameter space.
113,孕周由12周增至24周,0.0370030959445,1,The MLE may be on the boundary of the parameter space.
113,妇间平均BMI增加1单位,-0.00219553805967,1,The MLE may be on the boundary of the parameter space.
113,同一孕妇BMI相对本人均值增加1单位,-0.0017305743383,1,The MLE may be on the boundary of the parameter space.
114,孕周由12周增至20周,0.00923624680352,1,The MLE may be on the boundary of the parameter space.
114,孕周由12周增至24周,0.0373463523542,1,The MLE may be on the boundary of the parameter space.
114,妇间平均BMI增加1单位,-0.00110720782422,1,The MLE may be on the boundary of the parameter space.
114,同一孕妇BMI相对本人均值增加1单位,-0.000541852346212,1,The MLE may be on the boundary of the parameter space.
115,孕周由12周增至20周,0.012908566278,1,The MLE may be on the boundary of the parameter space.
115,孕周由12周增至24周,0.0404136754946,1,The MLE may be on the boundary of the parameter space.
115,妇间平均BMI增加1单位,-0.00140293460003,1,The MLE may be on the boundary of the parameter space.
115,同一孕妇BMI相对本人均值增加1单位,-0.0021427465887,1,The MLE may be on the boundary of the parameter space.
116,孕周由12周增至20周,0.0133971531089,1,The MLE may be on the boundary of the parameter space.
116,孕周由12周增至24周,0.035948703742,1,The MLE may be on the boundary of the parameter space.
116,妇间平均BMI增加1单位,-0.00219690982733,1,The MLE may be on the boundary of the parameter space.
116,同一孕妇BMI相对本人均值增加1单位,-0.00333929016448,1,The MLE may be on the boundary of the parameter space.
117,孕周由12周增至20周,0.0136712114516,1,The MLE may be on the boundary of the parameter space.
117,孕周由12周增至24周,0.0375955236593,1,The MLE may be on the boundary of the parameter space.
117,妇间平均BMI增加1单位,-0.00151025765014,1,The MLE may be on the boundary of the parameter space.
117,同一孕妇BMI相对本人均值增加1单位,-0.00475842777699,1,The MLE may be on the boundary of the parameter space.
118,孕周由12周增至20周,0.0155734529402,1,The MLE may be on the boundary of the parameter space.
118,孕周由12周增至24周,0.0442087646642,1,The MLE may be on the boundary of the parameter space.
118,妇间平均BMI增加1单位,-0.00252663076573,1,The MLE may be on the boundary of the parameter space.
118,同一孕妇BMI相对本人均值增加1单位,-0.00232880726654,1,The MLE may be on the boundary of the parameter space.
119,孕周由12周增至20周,0.0119351105448,1,The MLE may be on the boundary of the parameter space.
119,孕周由12周增至24周,0.0354619602164,1,The MLE may be on the boundary of the parameter space.
119,妇间平均BMI增加1单位,-0.0017384385713,1,The MLE may be on the boundary of the parameter space.
119,同一孕妇BMI相对本人均值增加1单位,-0.00118520745912,1,The MLE may be on the boundary of the parameter space.
120,孕周由12周增至20周,0.0113448360453,1,The MLE may be on the boundary of the parameter space. | lbfgs失败:LinAlgError:Singular matrix
120,孕周由12周增至24周,0.0406147289483,1,The MLE may be on the boundary of the parameter space. | lbfgs失败:LinAlgError:Singular matrix
120,妇间平均BMI增加1单位,-6.29115467458e-05,1,The MLE may be on the boundary of the parameter space. | lbfgs失败:LinAlgError:Singular matrix
120,同一孕妇BMI相对本人均值增加1单位,-0.00251383220893,1,The MLE may be on the boundary of the parameter space. | lbfgs失败:LinAlgError:Singular matrix
121,孕周由12周增至20周,0.0129333096599,1,The MLE may be on the boundary of the parameter space.
121,孕周由12周增至24周,0.0457230261208,1,The MLE may be on the boundary of the parameter space.
121,妇间平均BMI增加1单位,-0.000817817820077,1,The MLE may be on the boundary of the parameter space.
121,同一孕妇BMI相对本人均值增加1单位,-0.000935050544816,1,The MLE may be on the boundary of the parameter space.
122,孕周由12周增至20周,0.00949840492552,1,The MLE may be on the boundary of the parameter space.
122,孕周由12周增至24周,0.0393729151753,1,The MLE may be on the boundary of the parameter space.
122,妇间平均BMI增加1单位,-0.00278574790879,1,The MLE may be on the boundary of the parameter space.
122,同一孕妇BMI相对本人均值增加1单位,-0.00356966978723,1,The MLE may be on the boundary of the parameter space.
123,孕周由12周增至20周,0.00993229536305,1,The MLE may be on the boundary of the parameter space.
123,孕周由12周增至24周,0.0389237094549,1,The MLE may be on the boundary of the parameter space.
123,妇间平均BMI增加1单位,-0.00262803025419,1,The MLE may be on the boundary of the parameter space.
123,同一孕妇BMI相对本人均值增加1单位,-0.00248904933734,1,The MLE may be on the boundary of the parameter space.
124,孕周由12周增至20周,0.0113254944552,1,The MLE may be on the boundary of the parameter space.
124,孕周由12周增至24周,0.0363947220682,1,The MLE may be on the boundary of the parameter space.
124,妇间平均BMI增加1单位,-0.00257187435594,1,The MLE may be on the boundary of the parameter space.
124,同一孕妇BMI相对本人均值增加1单位,-0.00235254394338,1,The MLE may be on the boundary of the parameter space.
125,孕周由12周增至20周,0.015720875624,1,The MLE may be on the boundary of the parameter space.
125,孕周由12周增至24周,0.0420836829372,1,The MLE may be on the boundary of the parameter space.
125,妇间平均BMI增加1单位,-0.00101195059828,1,The MLE may be on the boundary of the parameter space.
125,同一孕妇BMI相对本人均值增加1单位,-0.00319307135728,1,The MLE may be on the boundary of the parameter space.
126,孕周由12周增至20周,0.0159983768781,1,The MLE may be on the boundary of the parameter space. | lbfgs失败:LinAlgError:Singular matrix
126,孕周由12周增至24周,0.0404015928857,1,The MLE may be on the boundary of the parameter space. | lbfgs失败:LinAlgError:Singular matrix
126,妇间平均BMI增加1单位,-0.000755705880176,1,The MLE may be on the boundary of the parameter space. | lbfgs失败:LinAlgError:Singular matrix
126,同一孕妇BMI相对本人均值增加1单位,-0.00296836690711,1,The MLE may be on the boundary of the parameter space. | lbfgs失败:LinAlgError:Singular matrix
127,孕周由12周增至20周,0.0183929983794,1,The MLE may be on the boundary of the parameter space.
127,孕周由12周增至24周,0.0451314270393,1,The MLE may be on the boundary of the parameter space.
127,妇间平均BMI增加1单位,-0.00184066104468,1,The MLE may be on the boundary of the parameter space.
127,同一孕妇BMI相对本人均值增加1单位,-0.00552941938796,1,The MLE may be on the boundary of the parameter space.
128,孕周由12周增至20周,0.0100955110692,1,The MLE may be on the boundary of the parameter space.
128,孕周由12周增至24周,0.0369083282311,1,The MLE may be on the boundary of the parameter space.
128,妇间平均BMI增加1单位,-0.00181105254173,1,The MLE may be on the boundary of the parameter space.
128,同一孕妇BMI相对本人均值增加1单位,-0.00235313009471,1,The MLE may be on the boundary of the parameter space.
129,孕周由12周增至20周,0.0173717466422,1,The MLE may be on the boundary of the parameter space.
129,孕周由12周增至24周,0.0443815360277,1,The MLE may be on the boundary of the parameter space.
129,妇间平均BMI增加1单位,-0.00091154414087,1,The MLE may be on the boundary of the parameter space.
129,同一孕妇BMI相对本人均值增加1单位,-0.0025687802343,1,The MLE may be on the boundary of the parameter space.
130,孕周由12周增至20周,0.0137814377003,1,The MLE may be on the boundary of the parameter space.
130,孕周由12周增至24周,0.0384714521656,1,The MLE may be on the boundary of the parameter space.
130,妇间平均BMI增加1单位,-0.00170954906269,1,The MLE may be on the boundary of the parameter space.
130,同一孕妇BMI相对本人均值增加1单位,-0.00294371984394,1,The MLE may be on the boundary of the parameter space.
131,孕周由12周增至20周,0.0168056588076,1,The MLE may be on the boundary of the parameter space.
131,孕周由12周增至24周,0.0418545263348,1,The MLE may be on the boundary of the parameter space.
131,妇间平均BMI增加1单位,-0.00230842124369,1,The MLE may be on the boundary of the parameter space.
131,同一孕妇BMI相对本人均值增加1单位,-0.00294697651261,1,The MLE may be on the boundary of the parameter space.
132,孕周由12周增至20周,0.00712028624553,1,The MLE may be on the boundary of the parameter space.
132,孕周由12周增至24周,0.0364226976144,1,The MLE may be on the boundary of the parameter space.
132,妇间平均BMI增加1单位,-0.00224783106613,1,The MLE may be on the boundary of the parameter space.
132,同一孕妇BMI相对本人均值增加1单位,-0.00384245085487,1,The MLE may be on the boundary of the parameter space.
133,孕周由12周增至20周,0.0125331553549,1,The MLE may be on the boundary of the parameter space. | lbfgs失败:LinAlgError:Singular matrix
133,孕周由12周增至24周,0.0402988421615,1,The MLE may be on the boundary of the parameter space. | lbfgs失败:LinAlgError:Singular matrix
133,妇间平均BMI增加1单位,-0.00113924553417,1,The MLE may be on the boundary of the parameter space. | lbfgs失败:LinAlgError:Singular matrix
133,同一孕妇BMI相对本人均值增加1单位,-0.00362009870969,1,The MLE may be on the boundary of the parameter space. | lbfgs失败:LinAlgError:Singular matrix
134,孕周由12周增至20周,0.00631681509469,1,The MLE may be on the boundary of the parameter space.
134,孕周由12周增至24周,0.0321719780206,1,The MLE may be on the boundary of the parameter space.
134,妇间平均BMI增加1单位,-0.00161313869977,1,The MLE may be on the boundary of the parameter space.
134,同一孕妇BMI相对本人均值增加1单位,-0.000959025390133,1,The MLE may be on the boundary of the parameter space.
135,孕周由12周增至20周,0.018544385114,1,The MLE may be on the boundary of the parameter space.
135,孕周由12周增至24周,0.0466845178228,1,The MLE may be on the boundary of the parameter space.
135,妇间平均BMI增加1单位,-0.00141974873088,1,The MLE may be on the boundary of the parameter space.
135,同一孕妇BMI相对本人均值增加1单位,-0.00470166823467,1,The MLE may be on the boundary of the parameter space.
136,孕周由12周增至20周,0.0168695867823,1,The MLE may be on the boundary of the parameter space.
136,孕周由12周增至24周,0.0438468031857,1,The MLE may be on the boundary of the parameter space.
136,妇间平均BMI增加1单位,-0.000913436926612,1,The MLE may be on the boundary of the parameter space.
136,同一孕妇BMI相对本人均值增加1单位,-0.00141059972751,1,The MLE may be on the boundary of the parameter space.
137,孕周由12周增至20周,0.0130597019364,1,The MLE may be on the boundary of the parameter space.
137,孕周由12周增至24周,0.0401463041952,1,The MLE may be on the boundary of the parameter space.
137,妇间平均BMI增加1单位,-0.000520229644387,1,The MLE may be on the boundary of the parameter space.
137,同一孕妇BMI相对本人均值增加1单位,-0.00238764660328,1,The MLE may be on the boundary of the parameter space.
138,孕周由12周增至20周,0.0129796445388,1,The MLE may be on the boundary of the parameter space.
138,孕周由12周增至24周,0.0364472993542,1,The MLE may be on the boundary of the parameter space.
138,妇间平均BMI增加1单位,-0.00190727398598,1,The MLE may be on the boundary of the parameter space.
138,同一孕妇BMI相对本人均值增加1单位,-0.000301399093638,1,The MLE may be on the boundary of the parameter space.
139,孕周由12周增至20周,0.0128212709831,1,The MLE may be on the boundary of the parameter space.
139,孕周由12周增至24周,0.0345882591888,1,The MLE may be on the boundary of the parameter space.
139,妇间平均BMI增加1单位,-0.00187380089529,1,The MLE may be on the boundary of the parameter space.
139,同一孕妇BMI相对本人均值增加1单位,-0.00297491305493,1,The MLE may be on the boundary of the parameter space.
140,孕周由12周增至20周,0.0115526840683,1,The MLE may be on the boundary of the parameter space.
140,孕周由12周增至24周,0.040896329072,1,The MLE may be on the boundary of the parameter space.
140,妇间平均BMI增加1单位,-0.00201414007591,1,The MLE may be on the boundary of the parameter space.
140,同一孕妇BMI相对本人均值增加1单位,-0.00424090504321,1,The MLE may be on the boundary of the parameter space.
141,孕周由12周增至20周,0.0146993459652,1,The MLE may be on the boundary of the parameter space.
141,孕周由12周增至24周,0.0421886459141,1,The MLE may be on the boundary of the parameter space.
141,妇间平均BMI增加1单位,-0.00128477584123,1,The MLE may be on the boundary of the parameter space.
141,同一孕妇BMI相对本人均值增加1单位,-0.00308362287394,1,The MLE may be on the boundary of the parameter space.
142,孕周由12周增至20周,0.0118715118877,1,The MLE may be on the boundary of the parameter space.
142,孕周由12周增至24周,0.0406115473883,1,The MLE may be on the boundary of the parameter space.
142,妇间平均BMI增加1单位,-0.00208569793725,1,The MLE may be on the boundary of the parameter space.
